GENEID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
STARD5	641.6101171	0.010063043	0.123896294	0.081221501	0.935265801	0.990398991
ANKRD42	15.1189892	-0.018946596	0.236060366	-0.080261655	0.936029155	0.990402049
APOF	0.963360192	-0.061718334	0.773130449	-0.079829134	0.936373153	0.990402049
CDH17	10.22640513	0.019181445	0.238315293	0.08048768	0.935849395	0.990402049
CEP85L	43.35487002	0.011001064	0.137104061	0.080238793	0.936047337	0.990402049
CLDN19	200.134194	0.015833935	0.19705686	0.08035211	0.935957214	0.990402049
GLRB	4.633769034	-0.036815725	0.462985744	-0.079518053	0.936620573	0.990402049
HTR2C	28.20600352	-0.013427602	0.165772284	-0.081000281	0.935441729	0.990402049
LOC104357113	56.54719726	0.009754316	0.120670301	0.080834437	0.935573621	0.990402049
LOC104367973	4490.696376	-0.010339921	0.129608254	-0.079778261	0.936413615	0.990402049
LOC116959066	84.67301522	0.010433266	0.129975752	0.080270868	0.936021827	0.990402049
LOC122152953	18.42535973	-0.019158286	0.23939024	-0.080029521	0.936213777	0.990402049
LOC122153535	14.83188012	-0.029150186	0.359343025	-0.081120777	0.935345902	0.990402049
LRRC1	2571.160105	0.008209918	0.102215788	0.080319468	0.935983175	0.990402049
MAPKAP1	853.8585822	-0.004259822	0.053439893	-0.079712395	0.936466001	0.990402049
MRPS27	2283.66988	-0.00708688	0.08810382	-0.080437832	0.935889039	0.990402049
MTURN	1083.02206	0.007721267	0.095481648	0.080866502	0.93554812	0.990402049
NUAK2	733.3687289	0.007936428	0.099482338	0.079777256	0.936414414	0.990402049
PLPP1	7247.648262	0.008912123	0.111692085	0.079791893	0.936402773	0.990402049
RCSD1	84.86334519	0.013387048	0.165665605	0.080807648	0.935594925	0.990402049
RMDN3	4775.207178	-0.00581589	0.073131273	-0.079526712	0.936613686	0.990402049
TMED6	5.643324809	-0.024896285	0.312527875	-0.079661008	0.936506872	0.990402049
TSSC4	1239.896669	0.004657326	0.057938299	0.08038424	0.935931661	0.990402049
WFIKKN2	71.48511216	0.01583507	0.198558214	0.079750264	0.936435882	0.990402049
DPH3	2033.202845	0.006593499	0.083408188	0.079050986	0.936992069	0.990421954
ERI2	933.0955956	-0.008037201	0.101333411	-0.079314419	0.936782538	0.990421954
F13A1	1635.824166	-0.016291217	0.205955392	-0.079100707	0.936952521	0.990421954
GABRD	118.104298	0.006904637	0.087233405	0.07915129	0.936912288	0.990421954
GLO1	8249.6836	-0.007964773	0.100444507	-0.079295257	0.936797779	0.990421954
TNNI1	65.78384258	0.019446635	0.245484213	0.079217456	0.93685966	0.990421954
LOC104357345	133.7110881	0.011490656	0.145796004	0.078813246	0.937181168	0.990451699
LOC116965137	1.923622943	-0.049509328	0.627437477	-0.07890719	0.937106444	0.990451699
THBS2	5249.631439	0.009546973	0.121163844	0.078793907	0.937196551	0.990451699
LOC122154946	1.346247121	-0.048557902	0.617175145	-0.078677669	0.937289008	0.990487287
DMPK	20.67198853	0.01426226	0.181983051	0.078371363	0.937532653	0.990521802
DNAJC12	2232.392357	-0.013678325	0.174213004	-0.078514948	0.937418441	0.990521802
MYT1	123.5585461	0.010763502	0.137467311	0.078298629	0.937590508	0.990521802
NR2F1	143.6186165	0.01245796	0.159172386	0.078267093	0.937615593	0.990521802
XKR5	157.6695258	0.012882063	0.164198691	0.078454118	0.937466826	0.990521802
XRCC3	1487.235275	0.009343459	0.119712853	0.078048923	0.937789137	0.990643029
ARL6	556.3284187	-0.006109872	0.078816909	-0.077519812	0.938210031	0.990644245
GNPNAT1	1264.068778	0.006004556	0.07725952	0.077719298	0.938051343	0.990644245
LOC104355948	773.0003202	-0.008239949	0.105752716	-0.077917139	0.937893966	0.990644245
LOC116960487	34.8390878	-0.015842328	0.204559368	-0.077446115	0.938268656	0.990644245
LOC116964341	117.6909073	0.017742214	0.229499176	0.077308401	0.938378208	0.990644245
MED17	1974.642406	-0.00425033	0.054850636	-0.077489161	0.938234413	0.990644245
SERPINH1	12763.79728	-0.007217045	0.092966321	-0.07763075	0.938121782	0.990644245
SYT12	51.86580528	-0.015401275	0.198785658	-0.077476793	0.938244252	0.990644245
VMO1	4.841095173	-0.041677277	0.539092903	-0.077310009	0.938376929	0.990644245
ZBTB49	356.1872425	0.005486228	0.070942974	0.077332923	0.938358701	0.990644245
ARNT2	458.4278194	-0.006897877	0.089589769	-0.076994024	0.938628299	0.990655325
CBX7	136.9808217	0.008621922	0.112188971	0.076851779	0.938741459	0.990655325
DRC3	48.91950041	-0.015666893	0.203222136	-0.077092455	0.938549995	0.990655325
LOC122153395	239.9039722	0.084082509	1.093958001	0.07686082	0.938734266	0.990655325
LOC122154723	41.74462268	-0.017790837	0.230703296	-0.077115662	0.938531534	0.990655325
MED6	4871.650996	0.007642233	0.099332961	0.07693552	0.938674841	0.990655325
SLC26A8	430.6939109	0.01116656	0.145636393	0.07667424	0.938882697	0.990742325
CCNI	6352.10929	0.007241562	0.095361734	0.075937813	0.939468573	0.99075063
CPS1	19.48832581	0.014667199	0.193423855	0.075829318	0.939554891	0.99075063
CUNH12orf50	4.826318564	0.03437123	0.451728956	0.07608817	0.939348952	0.99075063
EGR3	1841.675301	0.011125678	0.14739541	0.075481848	0.939831339	0.99075063
GEMIN5	1274.002758	0.006063565	0.079889747	0.075899162	0.939499323	0.99075063
LOC104359468	163.0632027	0.013102671	0.172795993	0.075827399	0.939556418	0.99075063
LOC104361256	37.13109991	-0.012939551	0.170752406	-0.075779609	0.939594439	0.99075063
LOC116963157	2.733124062	0.034341618	0.453816366	0.07567294	0.939679305	0.99075063
LOC122152496	1.411118605	-0.050867494	0.673380045	-0.075540543	0.939784641	0.99075063
LOC122152800	61250.34729	0.021844556	0.285726465	0.076452686	0.939058955	0.99075063
MINAR2	1.645231569	-0.047437811	0.624451526	-0.075967164	0.939445222	0.99075063
MYO3A	7.229149767	-0.028886737	0.381034841	-0.075811274	0.939569247	0.99075063
PTPN12	889.1829455	0.006418847	0.08420161	0.07623188	0.93923462	0.99075063
RALB	5250.067761	0.006114036	0.08014666	0.076285597	0.939191884	0.99075063
RFFL	1362.618517	0.005574675	0.07375601	0.075582658	0.939751134	0.99075063
TNIP3	122.3104687	0.024713044	0.32740207	0.075482248	0.939831022	0.99075063
LOC104364873	7.820855008	0.031534462	0.418381512	0.075372504	0.939918336	0.990780354
LOC116963365	10.70597158	-0.023451631	0.311624885	-0.075255962	0.940011059	0.990816111
ARL8B	33060.48147	-0.006114317	0.084436971	-0.072412793	0.942273404	0.990917608
CCL19	6.599461146	0.04224787	0.581990311	0.07259205	0.942130753	0.990917608
CNDP1	219.8618337	0.013209016	0.179086431	0.073757773	0.941203128	0.990917608
DCAF1	1260.906085	0.006289166	0.085062298	0.073936003	0.941061308	0.990917608
DKK2	2693.832491	-0.007993979	0.106773599	-0.074868501	0.940319339	0.990917608
FEN1	1032.85924	0.007324239	0.098839653	0.074102236	0.940929036	0.990917608
GALR1	36.18842385	-0.018390225	0.250763577	-0.073336907	0.941538024	0.990917608
GASK1A	40.08688281	-0.014946594	0.200366213	-0.07459638	0.940535855	0.990917608
HMGB3	5371.230767	0.006982021	0.09449996	0.073883847	0.941102809	0.990917608
HYAL1	43.53645227	0.010550726	0.145908673	0.072310477	0.942354827	0.990917608
KDR	474.4313174	-0.012973396	0.176428749	-0.073533344	0.941381711	0.990917608
LIME1	1402.558811	-0.00743905	0.102118075	-0.072847538	0.941927442	0.990917608
LOC104356877	64.03779145	0.009840015	0.13611178	0.072293636	0.942368229	0.990917608
LOC116964159	183.4514345	-0.015549016	0.209374013	-0.074264306	0.940800079	0.990917608
LOC116964445	2692.018929	-0.004415754	0.060878318	-0.072534102	0.942176867	0.990917608
LOC116964748	5.589334343	0.023538832	0.316370718	0.074402689	0.940689969	0.990917608
LOC116964762	2.038453496	0.037204816	0.513727511	0.072421303	0.942266632	0.990917608
LOC116965183	1.617218488	-0.040042044	0.550873404	-0.072688287	0.942054169	0.990917608
LOC116965349	80.15982087	-0.014045181	0.194248448	-0.072305242	0.942358993	0.990917608
LOC122152690	70.86764742	0.055963927	0.748921921	0.074725983	0.940432734	0.990917608
LOC122153184	5.039743943	0.023738348	0.319989025	0.074184883	0.940863274	0.990917608
LOC122153726	310.2554096	-0.049938921	0.686245948	-0.072771171	0.941988213	0.990917608
LOC122154708	1.520959446	0.052251653	0.722843031	0.072286306	0.942374062	0.990917608
MDM2	2326.367161	0.005766792	0.077191374	0.074707731	0.940447257	0.990917608
MFSD9	1768.424592	0.006618024	0.088654139	0.074649912	0.940493261	0.990917608
MOGAT1	10279.35484	0.008892143	0.120746067	0.073643335	0.941294188	0.990917608
NKAPD1	1607.823185	0.00779595	0.107790667	0.072324907	0.942343344	0.990917608
PDZRN4	1329.516097	-0.01104105	0.149405404	-0.07389994	0.941090003	0.990917608
PGPEP1	2149.450635	0.004780653	0.065654581	0.072815227	0.941953154	0.990917608
PTBP3	1.68287778	-0.045692872	0.616648024	-0.074098789	0.940931779	0.990917608
RAB27B	1132.6046	0.010669539	0.146774912	0.072693206	0.942050255	0.990917608
RAB5B	995.9117094	0.008135418	0.108564228	0.074936453	0.940265273	0.990917608
SIX4	940.1265417	0.006144541	0.084729427	0.072519561	0.942188439	0.990917608
SLC9A4	0.9554171	-0.055840773	0.765264996	-0.072969198	0.941830628	0.990917608
TSPAN32	74.64950295	-0.010864596	0.149037406	-0.072898451	0.941886926	0.990917608
TTK	484.5207339	0.009284863	0.128505551	0.072252619	0.942400871	0.990917608
VAX2	44.57770267	-0.009198274	0.124000738	-0.074179184	0.940867809	0.990917608
WASF3	80.12190675	0.01063138	0.145537021	0.073049316	0.941766874	0.990917608
YAE1	1308.313195	-0.006310838	0.085014776	-0.074232243	0.94082559	0.990917608
ATG12	5653.873577	-0.007586127	0.10525478	-0.072073941	0.942543065	0.990967508
SLC15A5	4.445405498	-0.036306025	0.503934105	-0.072045184	0.94256595	0.990967508
ANGPT2	2230.505173	0.009392975	0.131049713	0.071674901	0.942860631	0.991157437
NEGR1	454.265269	0.013600733	0.189767901	0.071670357	0.942864247	0.991157437
CNKSR2	500.8362416	0.010921114	0.153069935	0.071347219	0.943121416	0.991294274
GET4	4957.146726	-0.003789942	0.053166029	-0.071285031	0.943170908	0.991294274
SCUBE2	522.1364538	0.010110784	0.141784098	0.071311131	0.943150137	0.991294274
BRD9	1019.069252	0.005019664	0.070656168	0.071043535	0.943363107	0.99136877
CHD1L	891.992899	-0.006633478	0.093463236	-0.070974196	0.943418292	0.99136877
LOC116960831	5.429601364	0.02491286	0.350470624	0.071084018	0.943330888	0.99136877
CCDC146	28.26932846	0.014474404	0.204551474	0.070761668	0.94358744	0.99141284
LCLAT1	3485.010004	-0.00574715	0.081545375	-0.070477943	0.943813256	0.99141284
LOC122154457	1.747614833	0.051397127	0.728379337	0.070563681	0.943745016	0.99141284
LOC122154478	1.747614833	0.051397127	0.728379337	0.070563681	0.943745016	0.99141284
LOC122154514	1.747614833	0.051397127	0.728379337	0.070563681	0.943745016	0.99141284
POLDIP3	2606.216952	0.003172015	0.044963533	0.070546387	0.943758781	0.99141284
LOC104359359	2970.245341	0.003221186	0.045823721	0.070295169	0.943958727	0.991413823
RUNX2	212.7742981	0.008329008	0.118478532	0.070299726	0.9439551	0.991413823
TRMT9B	55.87396448	0.009701602	0.138236733	0.070181068	0.944049543	0.991413823
WDTC1	2007.578872	0.005249506	0.074729308	0.070246956	0.943997101	0.991413823
LOC104368248	3725.841696	-0.011719437	0.167520148	-0.069958371	0.944226794	0.991414599
LZTS2	443.5852042	-0.005989846	0.085509836	-0.070048623	0.944154959	0.991414599
UFSP2	1111.840297	-0.005318012	0.075945752	-0.07002383	0.944174692	0.991414599
COL13A1	1274.084658	0.009177002	0.131388507	0.069846308	0.944315989	0.991446471
CD36	13139.39257	0.009377259	0.134988439	0.06946713	0.944617796	0.991459541
CFAP46	31.29385068	-0.022220065	0.320917054	-0.069239277	0.94479916	0.991459541
EPSTI1	14.97453624	0.021387686	0.307371777	0.069582466	0.944525993	0.991459541
FAR1	3253.725892	0.00652315	0.09401833	0.069381679	0.944685812	0.991459541
LOC104366358	3.009104066	-0.029309777	0.423284564	-0.069243671	0.944795662	0.991459541
LOC122152385	7.99587751	0.034416654	0.495712697	0.069428631	0.944648439	0.991459541
MPV17L	559.2028955	0.005598832	0.080587264	0.069475391	0.944611221	0.991459541
VWDE	80.25933159	0.018066831	0.259074568	0.069736027	0.944403766	0.991459541
INTS9	1596.071159	0.003415392	0.049462325	0.069050365	0.944949529	0.99149384
YWHAB	13103.91296	0.00416974	0.060361654	0.069079291	0.944926505	0.99149384
PRRX1	2459.63756	-0.009447989	0.137357857	-0.068783754	0.94516175	0.991654762
BAALC	151.860353	-0.010127014	0.148440471	-0.068222729	0.945608334	0.991752797
LGR5	790.6402724	0.009092373	0.132939295	0.068394927	0.94547126	0.991752797
LOC104357525	1.500987366	-0.052688119	0.768320138	-0.068575736	0.945327333	0.991752797
LOC116964682	16.52816675	0.01518945	0.222378907	0.068304364	0.94554335	0.991752797
NSL1	1083.835704	-0.005324837	0.078020533	-0.068249171	0.945587286	0.991752797
PITRM1	9449.175898	-0.004924777	0.072105216	-0.068299868	0.945546929	0.991752797
FHL5	154.6140195	-0.010938113	0.160624259	-0.068097515	0.945708008	0.991795602
ST7	36.23942618	0.010357395	0.152362993	0.067978415	0.945802817	0.9918333
XYLB	350.3626744	-0.014128269	0.208314224	-0.06782191	0.945927402	0.991902217
LOC104363642	17.31451344	-0.015434777	0.229111216	-0.067368054	0.9462887	0.992219328
LOC122153408	41.42492964	-0.04197353	0.625190379	-0.067137197	0.946472482	0.992226798
LOC122154449	5.819902097	-0.047398003	0.705355006	-0.067197373	0.946424577	0.992226798
LOC122154780	786.7398272	0.01739906	0.258682875	0.067260194	0.946374565	0.992226798
LOC116960147	498.7104797	0.017007449	0.253633918	0.067055104	0.946537836	0.992233578
LOC122152548	225841.0296	-0.023099416	0.345164079	-0.066923001	0.946643002	0.992282089
AGO2	210.6440865	-0.007721099	0.116599177	-0.066219154	0.947203348	0.992403699
ANGPTL1	50.90567361	0.009829046	0.148631915	0.066130119	0.947274232	0.992403699
ASB12	45.52755788	-0.014973647	0.225088304	-0.066523433	0.946961102	0.992403699
HPS3	2230.898246	0.00476013	0.071815609	0.066282663	0.947152786	0.992403699
LINGO2	31.71391506	-0.012425107	0.187817783	-0.066155114	0.947254332	0.992403699
LOC104358798	71.15273354	-0.010298498	0.155853612	-0.066078021	0.947315709	0.992403699
LOC104362952	1131.522089	0.011711001	0.177356601	0.066030813	0.947353294	0.992403699
LOC116965853	51.99835242	0.012879643	0.193594597	0.06652894	0.946956718	0.992403699
LOC122153214	17.08651528	0.012807179	0.192667997	0.066472789	0.947001421	0.992403699
MFAP1	1888.960682	0.005103981	0.077134396	0.066169978	0.947242499	0.992403699
SPSB4	834.2528268	0.006489989	0.09838757	0.065963508	0.947406879	0.992403699
ARHGAP27	236.8295668	0.006795206	0.103207058	0.06584052	0.947504796	0.992442558
LOC122154579	13.00398933	0.013255424	0.201650771	0.065734558	0.947589159	0.992442558
TAF1A	1280.777819	0.005386551	0.081993353	0.065694977	0.947620671	0.992442558
LOC122152633	80.74081097	0.008767913	0.133786777	0.065536466	0.947746873	0.992513039
FAM3C	14438.62386	0.006013193	0.091886355	0.065441632	0.947822378	0.992530425
CALHM2	1527.241564	-0.004923598	0.076303525	-0.064526486	0.948551018	0.992567941
IFTAP	582.7382877	-0.009072194	0.140604791	-0.064522652	0.948554071	0.992567941
LOC116961936	92.29461597	0.009133552	0.140750132	0.064891959	0.948260023	0.992567941
LOC116963735	7634.596863	-0.007125597	0.110160754	-0.064683623	0.948425902	0.992567941
LOC116965015	20.27896512	-0.013528352	0.208940638	-0.064747349	0.948375163	0.992567941
LOC122152664	1.160598991	0.045549268	0.699161578	0.065148414	0.948055833	0.992567941
LOC122153320	207.7430881	-0.010085566	0.154781441	-0.065160046	0.948046572	0.992567941
LOC122154140	2.867296157	-0.047674017	0.737639605	-0.064630501	0.9484682	0.992567941
LOC122154141	2.867296157	-0.047674017	0.737639605	-0.064630501	0.9484682	0.992567941
MOB3A	3661.746476	-0.005439446	0.083642917	-0.065031757	0.948148715	0.992567941
NPFFR2	3.435552474	-0.030450012	0.469809498	-0.064813531	0.948322468	0.992567941
SPOCK3	239.927449	0.0135379	0.209861193	0.064508829	0.948565077	0.992567941
LOC122152618	129.6270713	-0.023308085	0.362371442	-0.064320975	0.948714652	0.99266281
EMC1	4150.023737	-0.00446668	0.070187723	-0.063639049	0.949257638	0.992799404
KLHL1	3.996746224	-0.031559489	0.494785153	-0.063784229	0.949142036	0.992799404
LOC104355632	417.923046	0.010610883	0.166721295	0.063644439	0.949253346	0.992799404
LOC104368900	43.88502291	0.008138927	0.127734141	0.063717708	0.949195005	0.992799404
LOC116959762	30.81082924	0.014815451	0.232200072	0.06380468	0.949125752	0.992799404
LOC116960347	1.121964584	-0.043443504	0.681196607	-0.06377528	0.949149162	0.992799404
RNF185	6808.949843	0.005265858	0.082682409	0.063687767	0.949218845	0.992799404
SLC6A11	2.784890655	-0.030886387	0.486574411	-0.063477212	0.949386505	0.992872555
NOXRED1	19.04009316	-0.01051308	0.165861804	-0.063384577	0.949460268	0.992888073
WDFY4	127.7867063	0.010120871	0.160156013	0.063193824	0.949612162	0.992985288
ADAMTS9	1160.431271	0.00904344	0.145290531	0.062243833	0.950368656	0.992991123
ADCY3	260.6958121	0.013160366	0.21039924	0.062549494	0.950125248	0.992991123
ASB11	4.40911413	-0.027307009	0.438205981	-0.062315465	0.950311613	0.992991123
EIF1B	5270.161852	0.005305894	0.085450671	0.062093059	0.950488725	0.992991123
IFT140	677.3926648	0.004514147	0.072471869	0.062288268	0.950333271	0.992991123
LOC104355901	32.36561612	0.033233643	0.531916906	0.062479012	0.950181375	0.992991123
LOC104363792	322.0551973	-0.018707229	0.301356448	-0.062076752	0.950501711	0.992991123
LOC104366714	6015.144949	-0.007222702	0.115638501	-0.062459322	0.950197055	0.992991123
LOC116963791	45.94950218	0.011600922	0.186201847	0.062302937	0.95032159	0.992991123
LOC122153205	15.21248543	0.015125549	0.240496516	0.062893007	0.949851703	0.992991123
MEIS1	597.5054328	-0.005765993	0.092545831	-0.062304189	0.950320593	0.992991123
N4BP3	1383.205178	-0.004868631	0.078280754	-0.062194478	0.95040796	0.992991123
PAOX	1139.109057	0.011725784	0.186565514	0.062850757	0.949885347	0.992991123
PDAP1	4482.189367	0.004080666	0.064976865	0.062801831	0.949924308	0.992991123
VWA1	2587.232892	0.005675538	0.091281591	0.062176154	0.950422552	0.992991123
ATP10B	1222.005932	-0.008152871	0.131654611	-0.061926211	0.950621595	0.993054797
LOC116961519	9.779421464	-0.017576169	0.285257089	-0.061615187	0.950869283	0.9931682
LOC116965984	66.64609365	-0.007085026	0.115493218	-0.061345817	0.951083803	0.9931682
MOCS3	551.5478493	0.00538935	0.087442113	0.061633341	0.950854825	0.9931682
PDSS2	1120.76864	0.00355093	0.057875696	0.061354418	0.951076953	0.9931682
PRPSAP1	2421.793131	0.003786481	0.061640952	0.061428011	0.951018345	0.9931682
VMA21	2209.200993	-0.005008442	0.081532545	-0.061428752	0.951017755	0.9931682
PPM1E	29.56764278	-0.012977613	0.212022919	-0.061208537	0.951193131	0.993220813
NDRG4	655.16835	-0.007674082	0.125538251	-0.061129436	0.951256126	0.993225042
ENKD1	566.9673324	-0.006088337	0.099748596	-0.061036818	0.951329888	0.993240511
LOC104355659	40.26781532	0.010154319	0.167527817	0.060612737	0.95166763	0.993531571
CUNH2orf50	29.06828977	-0.012931619	0.213933635	-0.060446873	0.951799728	0.993607918
DDR1	685.4890254	-0.008911572	0.148109471	-0.060168819	0.95202118	0.993629917
DIO1	92.07948058	0.010338285	0.17229495	0.060003415	0.952152915	0.993629917
DUS3L	411.1189606	-0.005067736	0.085186523	-0.05948988	0.952561926	0.993629917
DUSP8	612.2315229	0.005872885	0.099653526	0.05893304	0.953005442	0.993629917
FREM2	2977.363796	0.01017288	0.171307213	0.059383839	0.952646385	0.993629917
GARNL3	270.4187496	0.006159138	0.10341578	0.059557045	0.952508431	0.993629917
HPGD	353.2265173	0.012818576	0.213702866	0.059983174	0.952169035	0.993629917
IGSF3	4651.642581	0.007581053	0.126675589	0.059846199	0.95227813	0.993629917
IL17REL	340.0128464	-0.015923295	0.265659325	-0.059938778	0.952204395	0.993629917
LOC116962453	30.72134463	-0.019017169	0.321423705	-0.059165422	0.952820351	0.993629917
LOC116962650	37.35843416	0.013649348	0.227359589	0.060034188	0.952128405	0.993629917
LOC116963760	0.964350581	-0.040430122	0.679331208	-0.059514595	0.952542241	0.993629917
LOC116964642	85.29768867	0.006168714	0.104523053	0.05901774	0.952937978	0.993629917
LOC116965517	1.965401806	-0.031858737	0.542005685	-0.05877934	0.953127864	0.993629917
LOC122154802	725.2927203	0.012692638	0.213186884	0.059537611	0.95252391	0.993629917
MAL	24.93225022	0.010992108	0.186816306	0.058839123	0.953080247	0.993629917
PAX6	12.38721083	-0.016481425	0.278357449	-0.05920957	0.952785188	0.993629917
PERCC1	1.432213087	-0.043272482	0.729753235	-0.059297417	0.952715218	0.993629917
PLXNA1	2659.893556	0.008487376	0.144545837	0.058717537	0.953177091	0.993629917
POLRMT	756.8230371	0.007670078	0.127257952	0.060271893	0.951939088	0.993629917
RPAP1	645.4425879	0.006350009	0.10789662	0.058852718	0.953069418	0.993629917
SERBP1	22256.06056	0.003871278	0.065545482	0.059062465	0.952902355	0.993629917
TIMELESS	373.9488456	0.008634	0.144633214	0.059695835	0.952397889	0.993629917
ELL2	1.889878704	-0.030149786	0.515247234	-0.058515182	0.95333827	0.993674988
LOC116963382	25.92023679	-0.013402128	0.228849488	-0.058563067	0.953300128	0.993674988
CHKA	361.3875367	-0.005572182	0.09541713	-0.058398128	0.953431506	0.9937107
ANXA4	5935.356722	-0.005321347	0.093026938	-0.057202215	0.954384114	0.994027217
CCDC34	597.0078302	0.008455904	0.146891064	0.057565815	0.95409448	0.994027217
EIF2S1	7851.652061	-0.003332924	0.057768543	-0.057694444	0.953992019	0.994027217
LOC104363744	11.94967731	0.015304355	0.264715618	0.057814327	0.953896526	0.994027217
LOC104367934	974.7444039	0.004069501	0.071052298	0.057274721	0.954326357	0.994027217
LOC104368453	3463.168036	-0.005830755	0.101511973	-0.057439084	0.95419543	0.994027217
LOC116959953	8.764603164	0.019997243	0.349211859	0.057263927	0.954334955	0.994027217
LOC116963210	41.16114071	0.021845467	0.378006992	0.057791172	0.953914971	0.994027217
PDGFB	161.3398601	0.008500377	0.146977131	0.057834691	0.953880305	0.994027217
S100B	6.751062112	-0.019647409	0.34197386	-0.057452956	0.95418438	0.994027217
WSCD1	192.6857281	0.008915989	0.155622284	0.057292496	0.954312198	0.994027217
ARL14	41.2406655	0.019543976	0.34266003	0.057036055	0.954516474	0.994071009
LOC116962866	144.0248323	0.00872653	0.153093498	0.057001312	0.95454415	0.994071009
UBAP1	7369.195692	0.005644532	0.099293061	0.056847195	0.954666919	0.994137419
FBL	1285.077391	-0.018519786	0.326650533	-0.056696024	0.954787341	0.994153477
GAR1	1571.939218	-0.004300709	0.076176016	-0.056457515	0.95497734	0.994153477
LOC122152565	372635.6802	0.014854115	0.262609072	0.056563602	0.95489283	0.994153477
RASD1	176.2580715	-0.00799441	0.141132263	-0.056644808	0.95482814	0.994153477
TTPA	133.9807763	0.010538347	0.186590822	0.056478377	0.954960721	0.994153477
CASR	14.96767006	-0.017720892	0.319517059	-0.055461491	0.955770808	0.994181006
CSF2RB	712.0905018	0.008547675	0.153196679	0.055795432	0.955504774	0.994181006
GOLT1B	2785.027876	0.005206264	0.092618435	0.056211964	0.95517295	0.994181006
LOC116962492	8.292515946	0.015732475	0.279791001	0.056229382	0.955159075	0.994181006
LOC116965272	1599.602772	0.006718411	0.120287257	0.055853055	0.955458869	0.994181006
LOC122152946	197.1195597	-0.009166629	0.165039835	-0.055541921	0.955706733	0.994181006
LOC122153622	15.22627068	-0.013673792	0.245617951	-0.055670982	0.955603917	0.994181006
PARD6G	3228.030704	0.00296419	0.0533598	0.055550989	0.955699509	0.994181006
PDGFD	7999.969074	0.004834182	0.086509393	0.055880432	0.955437059	0.994181006
PPP2R5D	1428.887231	0.004985555	0.089826959	0.05550177	0.95573872	0.994181006
SAR1B	5200.042462	0.004418499	0.07907119	0.055880017	0.95543739	0.994181006
SARDH	1011.632844	-0.008340466	0.148622892	-0.056118314	0.955247555	0.994181006
TTC39A	5096.808378	-0.005143842	0.091753129	-0.056061761	0.955292606	0.994181006
CACNA1E	25.90359999	-0.010481157	0.191546399	-0.054718634	0.956362624	0.994182874
CPT1B	5.563570544	0.017989192	0.328339633	0.054788366	0.956307069	0.994182874
GRK5	110.1751821	0.005977319	0.10915081	0.054762022	0.956328057	0.994182874
KLHL13	2285.290428	0.003976835	0.071965293	0.055260453	0.955930968	0.994182874
LOC116963846	4.738513458	-0.01900736	0.346071772	-0.054923174	0.956199669	0.994182874
LOC116965103	4.218685007	0.018853117	0.343038487	0.05495919	0.956170976	0.994182874
MELTF	33.16324384	0.0099526	0.180958784	0.054999266	0.956139048	0.994182874
PRR29	10.09741594	-0.018774855	0.341637933	-0.054955417	0.956173982	0.994182874
RAB27A	9804.425591	0.005913068	0.107339273	0.055087648	0.956068636	0.994182874
RABL3	1083.417799	-0.005268131	0.095746225	-0.05502181	0.956121088	0.994182874
DNAH17	671.3872921	-0.004687724	0.08647402	-0.054209622	0.956768154	0.99421948
FOXF1	11.37004813	0.011679358	0.215029539	0.054315133	0.956684093	0.99421948
HPSE2	11.89596028	0.016088383	0.295306975	0.054480201	0.956552582	0.99421948
IKZF4	156.3849273	-0.006378177	0.117732997	-0.054174928	0.956795796	0.99421948
LOC116959261	322986.0905	-0.00761756	0.140659546	-0.054156013	0.956810866	0.99421948
LOC122154163	96.66791441	-0.008094235	0.149105152	-0.054285412	0.956707772	0.99421948
LRRC20	1.514961639	0.040342067	0.744270789	0.05420348	0.956773048	0.99421948
LOC104359649	3556.139127	0.004312787	0.079767751	0.054066798	0.956881945	0.994229717
LOC122154047	1201.298227	0.018209322	0.337237599	0.053995529	0.956938727	0.994229717
CENPW	424.044504	0.00687858	0.130551555	0.052688613	0.957980012	0.994508868
EIF3B	28856.69638	-0.002344543	0.044109974	-0.053152226	0.95761062	0.994508868
EVI2B	84.2602837	-0.008386617	0.158344076	-0.052964517	0.95776018	0.994508868
KYNU	6.827591834	0.019750407	0.371419796	0.053175428	0.957592133	0.994508868
LEF1	854.7801982	0.006400853	0.121283757	0.052775848	0.957910505	0.994508868
LOC104359443	6073.123475	0.004082424	0.076765732	0.053180289	0.957588261	0.994508868
LOC104361390	5354.013006	0.008056554	0.152462556	0.052842834	0.957857132	0.994508868
LOC116960402	7.487276013	-0.019848604	0.37820577	-0.052480966	0.958145461	0.994508868
LOC116960900	113.7724141	-0.006502664	0.123047661	-0.052846709	0.957854045	0.994508868
LOC116961080	4.811133777	-0.018034595	0.344178228	-0.052399001	0.95821077	0.994508868
LOC122152655	11.66472647	0.054688902	1.041409581	0.052514306	0.958118896	0.994508868
NRXN3	538.7055374	0.008557575	0.16281925	0.052558743	0.95808349	0.994508868
PAPLN	1001.470533	-0.010327795	0.195490405	-0.052830191	0.957867206	0.994508868
PLCD4	6.514706346	-0.017183287	0.324045528	-0.053027386	0.957710087	0.994508868
PNOC	209.1836937	0.020601486	0.391134835	0.052671059	0.957993999	0.994508868
RPP25L	501.7479715	0.003692628	0.070461192	0.052406552	0.958204754	0.994508868
TOGARAM1	564.1791864	0.005274889	0.100401219	0.052538101	0.958099937	0.994508868
