GeneId	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
FGF14	126.8820019	-0.04678893	0.127170107	-0.367923965	0.712929931	0.941277169
INTS10	2144.489509	0.022035842	0.059908928	0.367822331	0.713005717	0.941277169
KCNIP4	198.8646857	-0.085188133	0.231650283	-0.367744568	0.713063705	0.941277169
LOC116960465	1418.37527	0.032829109	0.089153914	0.368229585	0.712702052	0.941277169
LOC122153987	321.0369575	0.044651894	0.121101786	0.368713751	0.712341098	0.941277169
MAP2K4	2196.774407	-0.036585014	0.099491105	-0.367721462	0.713080936	0.941277169
MFSD11	915.6258519	0.031433677	0.085488503	0.367694784	0.71310083	0.941277169
MPP3	266.764537	0.024016892	0.065324004	0.367657988	0.71312827	0.941277169
NMT2	3141.675657	0.024716802	0.067188006	0.367875213	0.712966283	0.941277169
PTGS1	442.9724145	-0.042539466	0.115516832	-0.368253394	0.712684301	0.941277169
SDK2	468.8651277	-0.046303165	0.125808857	-0.368043761	0.712840604	0.941277169
ACTR3	12081.35648	-0.021381805	0.058411265	-0.366056189	0.714323148	0.941701942
CLK4	623.3360581	-0.035495081	0.096682893	-0.367128867	0.713522896	0.941701942
CSRNP2	598.9917859	-0.029930109	0.08179983	-0.365894509	0.714443794	0.941701942
DIPK1B	356.059471	0.056916771	0.155620988	0.365739681	0.714559334	0.941701942
GTF2A1L	0.901574211	-0.328470593	0.894907869	-0.367044032	0.713586174	0.941701942
LEMD2	1970.373532	0.03290644	0.089915952	0.365968879	0.714388298	0.941701942
LOC104356294	3719.05376	-0.029260997	0.079867881	-0.366367513	0.714090858	0.941701942
LOC116963542	14761.20467	0.05718153	0.155957741	0.366647588	0.713881906	0.941701942
LOC116964807	5.855834453	-0.138280167	0.377626331	-0.366182534	0.714228875	0.941701942
LOC116964943	6759.967867	-0.045144714	0.123171594	-0.366518878	0.713977929	0.941701942
LOC122152609	54.47830465	-0.058245087	0.158994196	-0.366334677	0.714115357	0.941701942
LOC122153606	104.4271306	-0.047882577	0.130711882	-0.366321532	0.714125164	0.941701942
LOC122154700	15.31465563	0.101873674	0.277617521	0.366956934	0.713651142	0.941701942
LSP1	678.2552309	-0.047243304	0.129204579	-0.365647287	0.714628285	0.941701942
MCM6	3008.470582	-0.024892016	0.068023156	-0.365934443	0.714413994	0.941701942
RANBP17	583.5347036	-0.034981204	0.095672088	-0.365636459	0.714636366	0.941701942
RNF114	2909.411895	-0.038533421	0.105310649	-0.365902417	0.714437893	0.941701942
SDC4	12223.0226	-0.032343061	0.088251792	-0.36648617	0.714002331	0.941701942
SH3YL1	17771.48769	-0.039138767	0.10704465	-0.365630296	0.714640965	0.941701942
UNC13B	263.15131	-0.043995012	0.119997444	-0.366632914	0.713892854	0.941701942
UPK1B	31.05335623	0.122008352	0.333352639	0.36600386	0.714362195	0.941701942
ACADL	7327.393901	-0.025397458	0.069704736	-0.364357714	0.715590908	0.941832544
CCNL2	1025.639691	0.019340066	0.053020766	0.364763988	0.715287589	0.941832544
DPP6	320.112032	0.046450269	0.127225962	0.365100554	0.715036347	0.941832544
EXOC2	2214.958251	-0.030058945	0.082394998	-0.36481517	0.715249381	0.941832544
LCA5	163.9601801	0.047350696	0.129948026	0.364381801	0.715572924	0.941832544
LOC104358306	147.289511	-0.041794939	0.114712861	-0.364343966	0.715601173	0.941832544
LOC116964723	145.1989063	-0.057248984	0.156667523	-0.36541705	0.714800116	0.941832544
LOC116964735	61.59202768	0.092270844	0.253295188	0.364281867	0.715647539	0.941832544
MYOM3	32.24986201	0.072027012	0.19729363	0.365075204	0.71505527	0.941832544
MYOZ2	7.013911749	-0.113999725	0.312857329	-0.364382465	0.715572427	0.941832544
NTSR1	173.0171407	0.081342505	0.223187292	0.364458497	0.715515661	0.941832544
PDE1A	117.4272838	-0.039273968	0.107705693	-0.364641521	0.715379017	0.941832544
PTPRK	1182.135527	-0.039319321	0.107806473	-0.364721334	0.715319432	0.941832544
ST3GAL4	1386.024609	-0.031093485	0.085349394	-0.364308214	0.715627867	0.941832544
TOR1AIP2	729.8161776	0.029418439	0.080713572	0.364479453	0.715500015	0.941832544
ZNRF3	659.919387	0.031174837	0.085416579	0.364974077	0.715130757	0.941832544
FERMT2	788.3413117	0.052266679	0.143570244	0.364049526	0.715821026	0.941948037
LOC122153707	4.192538559	0.134419841	0.369374774	0.363911807	0.715923868	0.941948037
PFKFB3	33.59502189	0.073849896	0.20296212	0.36386049	0.71596219	0.941948037
TRPV4	6.094715473	0.128706346	0.353682475	0.363903657	0.715929954	0.941948037
CDK9	791.5131621	0.022191688	0.061071372	0.36337301	0.716326261	0.942128456
LOC104369030	388.3947757	-0.04866247	0.133874057	-0.363494397	0.716235598	0.942128456
LOC122152556	214.6047127	-0.10576696	0.29103994	-0.363410465	0.716298286	0.942128456
LOC122154494	220.7802482	0.043670885	0.120124632	0.363546458	0.716196715	0.942128456
ADGRL4	310.9659955	0.038673974	0.106493696	0.363157404	0.716487305	0.942265636
OVOL2	1415.791813	-0.023456121	0.064611284	-0.363034436	0.716579161	0.94231181
ADAMTS3	259.4377862	0.039948678	0.110191161	0.362539771	0.716948709	0.942456046
APPL2	2070.323768	0.030133579	0.083128443	0.36249421	0.716982749	0.942456046
CDKL1	280.7077116	0.044899417	0.123800441	0.362675747	0.716847119	0.942456046
LOC122152610	8676.201113	0.172624769	0.476365177	0.362379068	0.717068779	0.942456046
LOC122153863	246.3015554	-0.05149267	0.141994672	-0.36263804	0.71687529	0.942456046
LRRC9	7.368746799	-0.138226987	0.381467512	-0.362355857	0.717086122	0.942456046
MYO7B	20.29848226	0.068800501	0.189759817	0.362566225	0.716928944	0.942456046
ATP8B3	264.1258763	0.074628147	0.206123994	0.362054634	0.717311204	0.942478694
FAM222A	13.86236133	-0.085986871	0.237488807	-0.362067047	0.717301928	0.942478694
LRRC47	1117.078605	0.028170286	0.077793821	0.3621147	0.717266319	0.942478694
TMEM9B	5328.39334	0.047304098	0.130663844	0.362028979	0.717330375	0.942478694
CITED1	26.9489612	-0.083488455	0.231008749	-0.361408194	0.717794324	0.942624342
DEF6	640.651813	0.048201792	0.133383886	0.361376429	0.717818066	0.942624342
LOC116961762	3.361914651	-0.232250657	0.64271547	-0.361358435	0.717831516	0.942624342
LOC116964948	74.10082902	-0.084956484	0.235109235	-0.361348986	0.717838579	0.942624342
LOC116965465	4.341964026	-0.129154451	0.357293454	-0.361480037	0.717740625	0.942624342
NOL4L	168.8954214	0.046028778	0.127322258	0.361513996	0.717715244	0.942624342
TLN1	2626.046806	-0.059729135	0.165143892	-0.361679345	0.717591664	0.942624342
ERBB4	18.22461574	-0.112785385	0.312292622	-0.361152897	0.717985151	0.94263531
LOC116964275	701.6195145	-0.032007382	0.088654746	-0.361034055	0.718073989	0.94263531
LOC122152555	673.6625232	-0.066222417	0.183328233	-0.361223231	0.717932577	0.94263531
SLC12A3	3.917710962	-0.166768303	0.461833112	-0.361100792	0.718024101	0.94263531
DNA2	322.337215	0.0515156	0.142794404	0.360767641	0.718273155	0.942686463
LOC104367656	5.469296088	-0.118272911	0.327850595	-0.360752467	0.718284499	0.942686463
LOC116959282	3.892769873	-0.131755805	0.365236119	-0.360741445	0.71829274	0.942686463
NCOA7	396.5904505	0.028169973	0.078119234	0.360602266	0.718396795	0.942686463
SERTAD4	373.6985175	-0.029832522	0.082713273	-0.360673946	0.718343204	0.942686463
SLC23A1	4.506772975	-0.137085895	0.380292816	-0.360474585	0.718492259	0.942737236
LOC116959869	1.400555509	0.229612713	0.637140312	0.360380137	0.718562878	0.942755405
MYO5B	803.6995406	-0.083764209	0.232554117	-0.360192329	0.718703311	0.942790677
RXFP1	37.35164256	-0.064747473	0.179736868	-0.360234789	0.71867156	0.942790677
RHOJ	716.0635771	0.053483623	0.148569401	0.359990835	0.718853987	0.942913847
LOC116961415	21044.20046	-0.037722196	0.104858874	-0.359742527	0.719039686	0.943082934
ASZ1	2.776648053	-0.192369841	0.534940821	-0.359609575	0.719139122	0.943138861
DNAJC28	268.1005952	-0.033224849	0.092417517	-0.359508138	0.719214991	0.943163874
CDKL5	415.3933487	0.048356188	0.134875977	0.358523359	0.71995169	0.943399087
ENSA	1509.295754	0.017983893	0.050148199	0.358614926	0.719883179	0.943399087
HEPH	1537.79361	0.036952602	0.103023831	0.358680139	0.719834388	0.943399087
HOXA7	583.7273942	0.030986764	0.086291651	0.35909342	0.719525204	0.943399087
KIAA0408	254.0107353	0.070188807	0.195883057	0.358319947	0.720103892	0.943399087
LOC104363512	549.0634656	0.018019366	0.050254651	0.358561159	0.719923407	0.943399087
LOC104364533	540.0479488	-0.032367842	0.090328001	-0.358336747	0.720091321	0.943399087
LOC116963434	1.160873455	0.228392507	0.63764722	0.35818004	0.720208583	0.943399087
LOC116965644	5.110153515	-0.108737941	0.30362756	-0.358129351	0.720246515	0.943399087
MRPL47	1640.509944	-0.038953677	0.108710357	-0.358325355	0.720099846	0.943399087
RAPGEF5	195.2725346	0.047432781	0.132148339	0.358935882	0.719643056	0.943399087
SLC12A2	792.0934412	0.059713069	0.166634717	0.358347111	0.720083566	0.943399087
TNC	860.1587434	-0.064702883	0.180182743	-0.359095891	0.719523356	0.943399087
TXNDC5	1949.3925	-0.02720407	0.075770798	-0.359031066	0.719571849	0.943399087
USP2	344.9880502	0.05230222	0.146040688	0.35813458	0.720242602	0.943399087
ARHGEF37	795.6802323	-0.05123248	0.143159139	-0.357870831	0.72043998	0.943578067
ABCD4	416.351522	0.031166845	0.087927622	0.354460233	0.722994001	0.943630792
AFG1L	220.8754259	0.027586476	0.07755949	0.355681498	0.722079103	0.943630792
AMPD3	599.8233856	0.042019697	0.118641095	0.354174888	0.723207822	0.943630792
CALM2	10736.45824	-0.039244716	0.110001681	-0.35676469	0.721267972	0.943630792
CDH5	1322.493494	0.045779032	0.12812957	0.357287015	0.72087695	0.943630792
CDIN1	943.9856204	-0.03284461	0.09254397	-0.354908154	0.7226584	0.943630792
CNOT10	822.1907258	0.024022222	0.067653633	0.355076597	0.722532209	0.943630792
DNAJB12	1097.07863	0.031686465	0.089010907	0.355984073	0.721852493	0.943630792
ERBB2	1842.639786	0.044347392	0.124469334	0.356291713	0.721622115	0.943630792
FOXQ1	2094.360896	-0.046542504	0.13112084	-0.354958857	0.722620414	0.943630792
FZD5	712.1523502	0.044021783	0.124013012	0.354977133	0.722606722	0.943630792
HERPUD2	7055.352081	-0.033949562	0.095485528	-0.35554668	0.722180081	0.943630792
ING2	491.54247	0.017958086	0.050603009	0.354881775	0.722678163	0.943630792
IRX6	95.474371	-0.046435663	0.131073458	-0.354272054	0.723135009	0.943630792
ITGA8	1995.828338	0.047000218	0.132297905	0.355260489	0.722394453	0.943630792
LHX6	76.25475043	0.0629294	0.176136852	0.357275604	0.720885491	0.943630792
LOC104359064	1528.944474	0.029400498	0.082941317	0.354473493	0.722984065	0.943630792
LOC104359420	80.18092573	-0.050776109	0.143042209	-0.354972912	0.722609885	0.943630792
LOC104363144	1.077854188	-0.252001821	0.704902644	-0.35749876	0.720718454	0.943630792
LOC104367746	1632.253373	-0.099999407	0.279827698	-0.357360645	0.720821835	0.943630792
LOC116961396	1.77976448	0.255516883	0.715467745	0.357132638	0.720992512	0.943630792
LOC116962116	1.816334859	0.240516442	0.675507729	0.356052835	0.721800998	0.943630792
LOC116963551	25.03676781	0.086883717	0.24344235	0.356896476	0.721169308	0.943630792
LOC116963737	7.414853299	-0.11445925	0.321982159	-0.355483205	0.722227625	0.943630792
LOC122152557	27.23090977	-0.076076775	0.21291194	-0.35731568	0.720855493	0.943630792
LOC122153297	0.942867789	0.305352638	0.855269027	0.357025249	0.721072904	0.943630792
LOC122153469	69.09487543	0.0481703	0.13499874	0.356820367	0.721226288	0.943630792
LOC122154834	400.3102941	0.030886247	0.086910752	0.35537889	0.722305761	0.943630792
MPPE1	726.9108283	-0.029131993	0.081538433	-0.35727928	0.72088274	0.943630792
NFASC	2371.246587	-0.090094357	0.253955182	-0.354764791	0.722765808	0.943630792
NIBAN2	7789.30582	0.032893083	0.092287691	0.356418967	0.721526827	0.943630792
NMBR	1.814918794	-0.283883082	0.793926094	-0.35756865	0.720666143	0.943630792
NR2F2	324.9405043	0.054931605	0.154279559	0.356052389	0.721801332	0.943630792
OTX1	23.22205707	0.092599356	0.260424406	0.355570961	0.722161894	0.943630792
P2RY14	12.65926528	0.086666006	0.244138781	0.354986644	0.722599597	0.943630792
P4HA2	434.4689795	0.046864694	0.131682233	0.355892311	0.721921214	0.943630792
PLEKHA3	626.6804048	0.031820283	0.089821978	0.354259433	0.723144467	0.943630792
RIMS2	126.7318598	-0.068686007	0.193148009	-0.355613333	0.722130157	0.943630792
SCD5	2118.685955	-0.037272532	0.104742499	-0.355849177	0.721953518	0.943630792
SIK3	1049.659697	0.049052098	0.138096544	0.355201492	0.722438647	0.943630792
SLC27A4	6834.551382	-0.02193139	0.061613133	-0.355953177	0.721875631	0.943630792
SMTNL2	57.89224839	0.047493301	0.13391667	0.354648164	0.722853189	0.943630792
SSR1	3487.050333	-0.025371096	0.07152788	-0.354702192	0.722812709	0.943630792
STAR	29.76398179	-0.064953957	0.182495309	-0.355921242	0.721899548	0.943630792
TMEM204	513.0956861	-0.03432632	0.096329712	-0.356341971	0.721584481	0.943630792
XPO5	1838.631916	0.028556466	0.080609975	0.354254738	0.723147985	0.943630792
ZHX3	446.3014533	0.064561686	0.182277797	0.354193914	0.723193564	0.943630792
ZNF76	163.725637	0.036950676	0.104038172	0.355164607	0.722466278	0.943630792
SRP72	2293.361913	0.035820758	0.101169983	0.354065078	0.723290113	0.943664017
BPIFC	45.3999425	0.098315276	0.278069489	0.353563696	0.723665886	0.943965499
GRTP1	2626.432789	-0.038528988	0.108961685	-0.353601248	0.723637739	0.943965499
KIF3C	345.1100137	0.069314989	0.196192052	0.353301717	0.723862258	0.943965499
LOC116959671	307.7014911	-0.031522802	0.089166773	-0.353526334	0.72369389	0.943965499
LOC116962597	4.468570204	-0.175619754	0.497021086	-0.353344675	0.723830057	0.943965499
PLCZ1	1.719636731	-0.185313603	0.5243791	-0.353396242	0.723791403	0.943965499
CD14	112.2028756	-0.051806558	0.146764315	-0.352991518	0.7240948	0.944194601
ADAM23	874.7523918	0.025771696	0.073102271	0.352543035	0.72443105	0.944365476
BTD	739.2870145	0.0305791	0.086710062	0.352659188	0.724343959	0.944365476
CEP70	246.146855	-0.025689214	0.072859791	-0.352584244	0.724400151	0.944365476
F2RL2	3238.931826	-0.052109484	0.14782273	-0.352513337	0.724453318	0.944365476
B3GAT1	60.69673353	0.041857128	0.118851255	0.35218078	0.72470269	0.944542255
LOC116960818	1.894733943	0.200019909	0.567825008	0.352256251	0.724646095	0.944542255
NR1H3	991.7356239	-0.024678365	0.070120383	-0.351942819	0.724881146	0.944700699
CCNI	3643.704043	-0.033860073	0.096407814	-0.351217107	0.725425477	0.944737144
CPD	4148.578143	0.044426949	0.126530765	0.351115786	0.725501486	0.944737144
DDA1	3184.310047	-0.019121747	0.054459801	-0.351116726	0.72550078	0.944737144
DHX35	330.2959827	0.024736838	0.070506712	0.350843729	0.725705589	0.944737144
EIF3D	14687.21724	-0.019628648	0.055943442	-0.350865933	0.72568893	0.944737144
GPR139	53.76826941	0.076600569	0.217734171	0.35180775	0.724982446	0.944737144
KCTD9	2733.552586	-0.024099846	0.068658967	-0.351007987	0.725582357	0.944737144
LOC116962649	31.68743161	0.101324807	0.288660545	0.351017167	0.72557547	0.944737144
LOC116965907	3.969337189	0.143421217	0.408620715	0.350988611	0.725596892	0.944737144
MFSD2A	845.8094648	-0.044571549	0.126774927	-0.351580161	0.725153146	0.944737144
MNAT1	734.676976	-0.023831304	0.06783328	-0.351321715	0.725347006	0.944737144
NELFCD	3586.206986	0.023751651	0.067686179	0.350908428	0.725657048	0.944737144
RIPPLY2	14.84453943	0.118518435	0.33736864	0.351302465	0.725361446	0.944737144
WIPI1	4388.783294	-0.04439204	0.126369601	-0.351287335	0.725372796	0.944737144
ABCG5	9.615419891	-0.143743118	0.410826384	-0.349887747	0.726422943	0.944790089
AGPS	1168.18654	0.020282034	0.058065368	0.349296565	0.726866677	0.944790089
ARHGAP23	555.3416832	0.054800441	0.157650857	0.347606362	0.728135828	0.944790089
ATG7	656.216922	0.014594994	0.04161841	0.350686019	0.725823916	0.944790089
CCDC127	412.7989161	0.023341513	0.067071501	0.348009405	0.72783312	0.944790089
CCNE1	394.7130857	-0.022447954	0.064560252	-0.347705486	0.728061376	0.944790089
CEP76	348.4916443	-0.029940865	0.085736165	-0.349220954	0.726923437	0.944790089
COG4	1356.447573	-0.033141816	0.094852623	-0.349403259	0.726786587	0.944790089
FBXO46	406.3273098	-0.029611254	0.085073306	-0.348067518	0.727789478	0.944790089
FIBIN	386.3637839	-0.031043681	0.089290403	-0.347670965	0.728087304	0.944790089
HOXD10	36.81816898	0.053897009	0.153977589	0.35003152	0.726315042	0.944790089
HTR6	9.914958892	0.091130481	0.260561758	0.349746187	0.726529188	0.944790089
IL4R	3224.737444	0.018945126	0.054287886	0.348975199	0.727107929	0.944790089
ITGB1BP1	246.2959675	-0.032198929	0.092477244	-0.34818219	0.727703362	0.944790089
KIAA2013	2674.072259	-0.016740556	0.047968484	-0.348990734	0.727096266	0.944790089
LOC104356295	134.2148284	0.037661218	0.108019457	0.348652168	0.727350458	0.944790089
LOC104359110	15.60364814	-0.101214003	0.290954836	-0.347868435	0.727938991	0.944790089
LOC104366137	449.8793835	-0.053884074	0.154953332	-0.347743886	0.728032535	0.944790089
LOC116959973	70.21649466	0.105227465	0.300213185	0.350509141	0.725956631	0.944790089
LOC116964608	0.873051583	-0.330160323	0.944051834	-0.349726902	0.726543662	0.944790089
LOC122152664	1.162612385	0.247751122	0.710320923	0.348787589	0.727248782	0.944790089
LOC122153729	32.63122111	0.26955602	0.770476956	0.349856044	0.726446737	0.944790089
LOC122153761	217.2804597	0.039549303	0.113426788	0.34867692	0.727331873	0.944790089
LOC122153839	1.570035551	-0.209880849	0.600601033	-0.349451362	0.726750479	0.944790089
LOC122154092	3.095737458	-0.158543063	0.45333627	-0.34972508	0.72654503	0.944790089
MYO3B	9.30118677	-0.101446775	0.29033306	-0.349415169	0.726777647	0.944790089
NAPB	184.5431754	-0.04117929	0.118205319	-0.348370871	0.727561675	0.944790089
NOC3L	1494.913658	0.031642291	0.090701401	0.348862206	0.72719276	0.944790089
NOM1	1191.907695	-0.028631848	0.082182516	-0.348393415	0.727544747	0.944790089
NONO	7596.318973	0.022625915	0.064984661	0.34817317	0.727710136	0.944790089
NR0B1	3.542165947	0.192319111	0.549067036	0.350265266	0.72613963	0.944790089
PHACTR3	57.10029207	0.070449933	0.201796901	0.349113059	0.727004433	0.944790089
PIGY	666.2949288	-0.039020094	0.111642668	-0.349508794	0.72670737	0.944790089
POMGNT2	854.4522764	-0.027876943	0.080180203	-0.347678626	0.728081551	0.944790089
ROR1	969.1793974	0.044661017	0.128349764	0.347963376	0.727867689	0.944790089
SHC3	5.260821226	-0.114664429	0.327608079	-0.350004888	0.726335029	0.944790089
SMOC1	2281.283647	0.042703184	0.122406864	0.348862662	0.727192418	0.944790089
SNORC	33.52701451	0.069969386	0.199910636	0.350003319	0.726336207	0.944790089
TMEM170A	1421.169554	-0.020099006	0.057361688	-0.350390772	0.726045451	0.944790089
TMEM201	1056.686349	0.026532057	0.076075807	0.348758137	0.727270894	0.944790089
TRDMT1	486.450082	0.048398356	0.138859275	0.348542477	0.727432819	0.944790089
ZNF652	1535.63799	0.028601619	0.081653074	0.350282212	0.726126914	0.944790089
LOC104357347	239.5517799	0.045379559	0.130613725	0.347433311	0.728265811	0.944827788
SLC12A8	77.17620454	0.04447243	0.12800909	0.347416186	0.728278675	0.944827788
DPH1	228.8580733	-0.031431538	0.090514632	-0.347253671	0.728400753	0.944912343
CUNH12orf40	14.89590848	-0.081273749	0.234134643	-0.347123977	0.728498181	0.944961117
KLHL32	46.74628185	-0.059288566	0.170834758	-0.347052123	0.728552161	0.944961117
ITGA5	125.5578892	0.061338917	0.176879521	0.346783598	0.7287539	0.945069873
LOC122153613	3.997438652	-0.120722475	0.348110259	-0.346793786	0.728746246	0.945069873
SNX24	397.251643	-0.028371477	0.081829801	-0.346713264	0.728806744	0.945069873
CHRNA5	69.39944453	0.092003911	0.265424172	0.346629737	0.728869503	0.945077455
IFT80	1492.547139	0.029749674	0.086083694	0.345590116	0.729650775	0.945392372
KDM4C	95.59316671	0.040684284	0.117530214	0.346160215	0.729222312	0.945392372
KLRG1	10.81321374	0.105492137	0.305130664	0.345727746	0.72954733	0.945392372
LOC116961344	31.66560476	0.054778751	0.158393206	0.345840282	0.72946275	0.945392372
LOC116961795	41.85229745	-0.084504561	0.244551605	-0.345548995	0.729681683	0.945392372
LOC122153272	0.896151263	-0.313225934	0.905515763	-0.345908869	0.729411203	0.945392372
NECAB1	36.19640647	0.075167095	0.217260692	0.345976507	0.729360371	0.945392372
PCBP3	104.6613057	-0.068560759	0.198088758	-0.346111309	0.729259065	0.945392372
SLC43A2	1356.281826	-0.055446357	0.160317159	-0.345854166	0.729452316	0.945392372
ZRSR2	1460.790068	0.03634701	0.105186258	0.345549029	0.729681658	0.945392372
VPS26A	2631.677843	-0.019816187	0.057430296	-0.345047622	0.730058569	0.945806881
LOC116961335	254.5887688	-0.040463371	0.117299277	-0.344958405	0.730125641	0.945819986
BAZ2A	3310.287377	0.050573621	0.146740553	0.344646519	0.730360129	0.945868479
EPS8	2570.876725	0.034060105	0.098855388	0.344544753	0.730436646	0.945868479
LOC104364445	183.5561855	-0.042614724	0.123730628	-0.344415325	0.730533965	0.945868479
LOC116964750	1616.220047	-0.032550605	0.094486225	-0.344501062	0.730469497	0.945868479
STX7	8476.817747	-0.034253798	0.099409794	-0.344571663	0.730416412	0.945868479
UCK1	1032.164876	-0.032307273	0.093697953	-0.344802335	0.730242978	0.945868479
WSB1	3576.892841	0.026867095	0.07801622	0.344378319	0.730561792	0.945868479
DPF3	691.354598	0.026996941	0.078469904	0.34404197	0.730814723	0.945977315
GLYATL3	5.242088771	-0.171383467	0.498539975	-0.343770761	0.731018691	0.945977315
LOC104361264	398.8958387	-0.046141093	0.134255725	-0.343680633	0.731086478	0.945977315
LOC104368038	296.8640288	0.036273795	0.105475929	0.343905906	0.73091705	0.945977315
LOC116961743	1.192003842	0.275105371	0.799998894	0.343882189	0.730934887	0.945977315
LOC116963436	90.2959044	0.081498737	0.236947099	0.343953301	0.730881406	0.945977315
LRATD2	642.4859243	0.060967303	0.177405589	0.343660551	0.731101582	0.945977315
PTCHD1	504.779725	0.036697838	0.106727965	0.343844635	0.730963131	0.945977315
CUNH1orf21	4606.621902	0.020852428	0.060770844	0.343132111	0.731499075	0.946135903
GPR119	4.196116629	0.139876719	0.407422347	0.343321176	0.731356852	0.946135903
LOC116963022	187.2364235	0.031512188	0.091860714	0.343043148	0.731566	0.946135903
RIMS4	17.51527424	0.080129709	0.233558511	0.343081949	0.731536811	0.946135903
UBR4	1345.727918	0.077752202	0.226446035	0.343358637	0.731328673	0.946135903
WHRN	257.6247348	0.04317791	0.125848944	0.343093147	0.731528386	0.946135903
AOPEP	3124.396849	0.038522422	0.112800079	0.341510591	0.732719233	0.946157579
BTF3	12631.64647	-0.025196833	0.073809359	-0.341377204	0.732819634	0.946157579
C1QTNF4	52.35994662	0.063990224	0.186778336	0.342599817	0.731899539	0.946157579
CAMK2N1	545.6385907	-0.063487788	0.186390007	-0.340617982	0.733391191	0.946157579
CMKLR2	1918.575381	-0.037957249	0.111364911	-0.340836704	0.733226517	0.946157579
DTX2	198.8204242	-0.053780992	0.156848583	-0.342884781	0.731685142	0.946157579
ERICH1	119.2212279	0.036120352	0.105759141	0.341534092	0.732701545	0.946157579
FANCE	313.2992243	0.03763217	0.110298397	0.341185105	0.732964235	0.946157579
INPP5K	2275.041237	0.02596458	0.076329009	0.340166605	0.733731065	0.946157579
JADE1	109.3139271	0.058870934	0.17319235	0.339916481	0.733919425	0.946157579
KCNA4	12.08606513	0.091273624	0.267100532	0.341720114	0.732561534	0.946157579
KLF9	309.9610293	0.047650566	0.140214029	0.33984164	0.733975788	0.946157579
KRT12	32.76373521	-0.073593301	0.216025373	-0.340669711	0.733352243	0.946157579
LAMB1	6447.810377	0.054721037	0.160710874	0.340493678	0.733484783	0.946157579
LOC104359173	1455.431554	-0.023415379	0.068689661	-0.340886514	0.733189018	0.946157579
LOC104360101	18.67161354	0.119511125	0.350832713	0.340649891	0.733367166	0.946157579
LOC116959871	14.37687384	-0.086665496	0.252874808	-0.342720956	0.731808396	0.946157579
LOC116960348	4.564219576	-0.122961575	0.360568452	-0.341021446	0.733087437	0.946157579
LOC116960568	11304.28002	0.066209482	0.194801838	0.339881195	0.733945999	0.946157579
LOC116961436	311.396297	-0.049208204	0.144643594	-0.340203132	0.73370356	0.946157579
LOC116961910	1.879861589	-0.19532061	0.574402302	-0.340041482	0.733825289	0.946157579
LOC122152567	22.64796662	0.121681767	0.355347896	0.342429964	0.732027342	0.946157579
LOC122154093	82.67932055	-0.043315198	0.126775973	-0.341667246	0.732601324	0.946157579
LY86	1167.115838	-0.069210391	0.203548432	-0.340019277	0.733842011	0.946157579
MACF1	4657.33796	0.075807056	0.222391687	0.340871807	0.73320009	0.946157579
MAPK13	1979.242515	-0.037717853	0.110554687	-0.341169191	0.732976216	0.946157579
MSTO1	952.000065	-0.044783105	0.131129667	-0.341517722	0.732713866	0.946157579
NDEL1	3675.76388	-0.023780944	0.069765481	-0.340869775	0.73320162	0.946157579
PALS2	241.0108742	0.046136303	0.134772606	0.342327006	0.732104814	0.946157579
PCCA	545.0481356	-0.031255325	0.09132344	-0.342248654	0.732163773	0.946157579
PHLDA1	2291.860242	-0.071428879	0.209333976	-0.341219713	0.732938184	0.946157579
PITPNC1	481.3589566	0.03258404	0.095483327	0.341253716	0.732912588	0.946157579
PLD6	412.8464822	0.029690646	0.087218396	0.340417238	0.733542339	0.946157579
R3HDM4	849.7390532	-0.028247184	0.082999462	-0.340329726	0.733608234	0.946157579
S1PR1	1482.196656	0.029294743	0.086194736	0.339866962	0.733956717	0.946157579
SEMA5A	3140.799685	0.032365788	0.095181342	0.340043406	0.73382384	0.946157579
SOWAHB	166.4524842	-0.042504387	0.124187769	-0.342259041	0.732155957	0.946157579
TGFB3	2975.321362	-0.02318688	0.067656224	-0.342716146	0.731812015	0.946157579
TLX3	1.76394745	-0.180171085	0.530157569	-0.339844407	0.733973704	0.946157579
TMEM59	7900.707672	-0.032373375	0.094585659	-0.342265151	0.732151359	0.946157579
TTC9	1255.264825	-0.063831255	0.187095952	-0.341168552	0.732976697	0.946157579
YIPF4	6404.276222	-0.041370964	0.120886236	-0.342230555	0.732177393	0.946157579
ALDH6A1	5134.601119	-0.034906383	0.102915492	-0.339175209	0.734477744	0.946309882
ATG4B	3307.166586	0.017179473	0.050697949	0.338859323	0.734715709	0.946309882
CCDC68	185.4650913	0.084111258	0.248631089	0.338297427	0.735139063	0.946309882
CFL2	9087.059483	-0.030762114	0.090988069	-0.338089534	0.735295717	0.946309882
CUNH1orf167	34.35104233	-0.077397008	0.227974209	-0.339498966	0.734233876	0.946309882
DERL1	5827.150795	-0.03444734	0.10180885	-0.338353101	0.735097112	0.946309882
GRIP2	107.9552767	0.046474957	0.137434766	0.338160119	0.735242528	0.946309882
HOATZ	8.025519247	-0.105264153	0.31009755	-0.339454965	0.734267018	0.946309882
JUND	9253.753166	-0.019991295	0.059056046	-0.338513951	0.734975916	0.946309882
LOC104357136	1734.69154	0.028512495	0.084041531	0.339266721	0.73440881	0.946309882
LOC104357886	31.81504113	-0.079032529	0.233045201	-0.339129612	0.734512091	0.946309882
